,pub_time,title,author,info
412,2023,Poison Egg: Scrambling Federated Learning with Delayed Backdoor Attack,"Masayoshi Tsutsui, Tatsuya Kaneko, Shinya Takamaeda-Yamazaki",UbiSec 2023: 191-204
413,2023,PELICAN: Exploiting Backdoors of Naturally Trained Deep Learning Models In Binary Code Analysis,"Zhuo Zhang, Guanhong Tao, Guangyu Shen, Shengwei An, Qiuling Xu, Yingqi Liu, Yapeng Ye, Yaoxuan Wu, Xiangyu Zhang",USENIX Security Symposium 2023: 2365-2382
414,2023,VILLAIN: Backdoor Attacks Against Vertical Split Learning,"Yijie Bai, Yanjiao Chen, Hanlei Zhang, Wenyuan Xu, Haiqin Weng, Dou Goodman",USENIX Security Symposium 2023: 2743-2760
415,2023,A Data-free Backdoor Injection Approach in Neural Networks,"Peizhuo Lv, Chang Yue, Ruigang Liang, Yunfei Yang, Shengzhi Zhang, Hualong Ma, Kai Chen",USENIX Security Symposium 2023: 2671-2688
416,2023,ASSET: Robust Backdoor Data Detection Across a Multiplicity of Deep Learning Paradigms,"Minzhou Pan, Yi Zeng, Lingjuan Lyu, Xue Lin, Ruoxi Jia",USENIX Security Symposium 2023: 2725-2742
417,2023,Towards A Proactive ML Approach for Detecting Backdoor Poison Samples,"Xiangyu Qi, Tinghao Xie, Jiachen T. Wang, Tong Wu, Saeed Mahloujifar, Prateek Mittal",USENIX Security Symposium 2023: 1685-1702
418,2023,Sparsity Brings Vulnerabilities: Exploring New Metrics in Backdoor Attacks,"Jianwen Tian, Kefan Qiu, Debin Gao, Zhi Wang, Xiaohui Kuang, Gang Zhao",USENIX Security Symposium 2023: 2689-2706
419,2023,Aliasing Backdoor Attacks on Pre-trained Models,"Cheng'an Wei, Yeonjoon Lee, Kai Chen, Guozhu Meng, Peizhuo Lv",USENIX Security Symposium 2023: 2707-2724
420,2023,TRAPDOOR: Repurposing neural network backdoors to detect dataset bias in machine learning-based genomic analysis,"Esha Sarkar, Constantine Doumanidis, Michail Maniatakos",VLSI-SoC 2023: 1-6
421,2023,Unnoticeable Backdoor Attacks on Graph Neural Networks,"Enyan Dai, Minhua Lin, Xiang Zhang, Suhang Wang",WWW 2023: 2263-2273
422,2023,Training-free Lexical Backdoor Attacks on Language Models,"Yujin Huang, Terry Yue Zhuo, Qiongkai Xu, Han Hu, Xingliang Yuan, Chunyang Chen",WWW 2023: 2198-2208
423,2023,"Look, Listen, and Attack: Backdoor Attacks Against Video Action Recognition","Hasan Abed Al Kader Hammoud, Shuming Liu, Mohammad Alkhrashi, Fahad Albalawi, Bernard Ghanem",CoRR abs/2301.00986 (2023)
424,2023,Silent Killer: Optimizing Backdoor Trigger Yields a Stealthy and Powerful Data Poisoning Attack,"Tzvi Lederer, Gallil Maimon, Lior Rokach",CoRR abs/2301.02615 (2023)
425,2023,Backdoor Attacks in Peer-to-Peer Federated Learning,"Gökberk Yar, Cristina Nita-Rotaru, Alina Oprea",CoRR abs/2301.09732 (2023)
426,2023,BDMMT: Backdoor Sample Detection for Language Models through Model Mutation Testing,"Jiali Wei, Ming Fan, Wenjing Jiao, Wuxia Jin, Ting Liu",CoRR abs/2301.10412 (2023)
427,2023,PECAN: A Deterministic Certified Defense Against Backdoor Attacks,"Yuhao Zhang, Aws Albarghouthi, Loris D'Antoni",CoRR abs/2301.11824 (2023)
428,2023,Gradient Shaping: Enhancing Backdoor Attack Against Reverse Engineering,"Rui Zhu, Di Tang, Siyuan Tang, Guanhong Tao, Shiqing Ma, XiaoFeng Wang, Haixu Tang",CoRR abs/2301.12318 (2023)
429,2023,Salient Conditional Diffusion for Defending Against Backdoor Attacks,"Brandon B. May, N. Joseph Tatro, Piyush Kumar, Nathan Shnidman",CoRR abs/2301.13862 (2023)
430,2023,Universal Soldier: Using Universal Adversarial Perturbations for Detecting Backdoor Attacks,"Xiaoyun Xu, Oguzhan Ersoy, Stjepan Picek",CoRR abs/2302.00747 (2023)
431,2023,A Systematic Evaluation of Backdoor Trigger Characteristics in Image Classification,"Gorka Abad, Jing Xu, Stefanos Koffas, Behrad Tajalli, Stjepan Picek",CoRR abs/2302.01740 (2023)
432,2023,BackdoorBox: A Python Toolbox for Backdoor Learning,"Yiming Li, Mengxi Ya, Yang Bai, Yong Jiang, Shu-Tao Xia",CoRR abs/2302.01762 (2023)
433,2023,Imperceptible Sample-Specific Backdoor to DNN with Denoising Autoencoder,"Jiliang Zhang, Jing Xu, Zhi Zhang, Yansong Gao",CoRR abs/2302.04457 (2023)
434,2023,Hyperparameter Search Is All You Need For Training-Agnostic Backdoor Robustness,"Eugene Bagdasaryan, Vitaly Shmatikov",CoRR abs/2302.04977 (2023)
435,2023,Sneaky Spikes: Uncovering Stealthy Backdoor Attacks in Spiking Neural Networks with Neuromorphic Data,"Gorka Abad, Oguzhan Ersoy, Stjepan Picek, Aitor Urbieta",CoRR abs/2302.06279 (2023)
436,2023,"Backdoor Learning for NLP: Recent Advances, Challenges, and Future Research Directions",Marwan Omar,CoRR abs/2302.06801 (2023)
437,2023,Backdoor Attacks to Pre-trained Unified Foundation Models,"Zenghui Yuan, Yixin Liu, Kai Zhang, Pan Zhou, Lichao Sun",CoRR abs/2302.09360 (2023)
438,2023,RobustNLP: A Technique to Defend NLP Models Against Backdoor Attacks,Marwan Omar,CoRR abs/2302.09420 (2023)
439,2023,"Adversarial Machine Learning: A Systematic Survey of Backdoor Attack, Weight Attack and Adversarial Example","Baoyuan Wu, Li Liu, Zihao Zhu, Qingshan Liu, Zhaofeng He, Siwei Lyu",CoRR abs/2302.09457 (2023)
440,2023,Analyzing And Editing Inner Mechanisms Of Backdoored Language Models,"Max Lamparth, Anka Reuel",CoRR abs/2302.12461 (2023)
441,2023,SATBA: An Invisible Backdoor Attack Based On Spatial Attention,"Huasong Zhou, Zhenyu Wang, Xiaowei Xu",CoRR abs/2302.13056 (2023)
442,2023,A semantic backdoor attack against Graph Convolutional Networks,"Jiazhu Dai, Zhipeng Xiong",CoRR abs/2302.14353 (2023)
443,2023,Mitigating Backdoors in Federated Learning with FLD,"Yihang Lin, Pengyuan Zhou, Zhiqian Wu, Yong Liao",CoRR abs/2303.00302 (2023)
444,2023,Backdoor for Debias: Mitigating Model Bias with Backdoor Attack-based Artificial Bias,"Shangxi Wu, Qiuyang He, Fangzhao Wu, Jitao Sang, Yaowei Wang, Changsheng Xu",CoRR abs/2303.01504 (2023)
445,2023,Learning to Backdoor Federated Learning,"Henger Li, Chen Wu, Sencun Zhu, Zizhan Zheng",CoRR abs/2303.03320 (2023)
446,2023,Did You Train on My Dataset? Towards Public Dataset Protection with Clean-Label Backdoor Watermarking,"Ruixiang Tang, Qizhang Feng, Ninghao Liu, Fan Yang, Xia Hu",CoRR abs/2303.11470 (2023)
447,2023,Influencer Backdoor Attack on Semantic Segmentation,"Haoheng Lan, Jindong Gu, Philip H. S. Torr, Hengshuang Zhao",CoRR abs/2303.12054 (2023)
448,2023,Do Backdoors Assist Membership Inference Attacks,"Yumeki Goto, Nami Ashizawa, Toshiki Shibahara, Naoto Yanai",CoRR abs/2303.12589 (2023)
449,2023,PoisonedGNN: Backdoor Attack on Graph Neural Networks-based Hardware Security Systems,"Lilas Alrahis, Satwik Patnaik, Muhammad Abdullah Hanif, Muhammad Shafique, Ozgur Sinanoglu",CoRR abs/2303.14009 (2023)
450,2023,Backdoor Attacks with Input-unique Triggers in NLP,"Xukun Zhou, Jiwei Li, Tianwei Zhang, Lingjuan Lyu, Muqiao Yang, Jun He",CoRR abs/2303.14325 (2023)
451,2023,Mask and Restore: Blind Backdoor Defense at Test Time with Masked Autoencoder,"Tao Sun, Lu Pang, Chao Chen, Haibin Ling",CoRR abs/2303.15564 (2023)
452,2022,A Universal Identity Backdoor Attack against Speaker Verification based on Siamese Network,"Haodong Zhao, Wei Du, Junjie Guo, Gongshen Liu",INTERSPEECH 2022: 4770-4774
453,2023,Recover Triggered States: Protect Model Against Backdoor Attack in Reinforcement Learning,"Hao Chen, Chen Gong, Yizhe Wang, Xinwen Hou",CoRR abs/2304.00252 (2023)
454,2023,Evil from Within: Machine Learning Backdoors through Hardware Trojans,"Alexander Warnecke, Julian Speith, Jan-Niklas Möller, Konrad Rieck, Christof Paar",CoRR abs/2304.08411 (2023)
455,2023,BadVFL: Backdoor Attacks in Vertical Federated Learning,"Mohammad Naseri, Yufei Han, Emiliano De Cristofaro",CoRR abs/2304.08847 (2023)
456,2023,Get Rid Of Your Trail: Remotely Erasing Backdoors in Federated Learning,"Manaar Alam, Hithem Lamri, Michail Maniatakos",CoRR abs/2304.10638 (2023)
457,2023,Launching a Robust Backdoor Attack under Capability Constrained Scenarios,"Ming Yi, Yixiao Xu, Kangyi Ding, Mingyong Yin, Xiaolei Liu",CoRR abs/2304.10985 (2023)
458,2023,Universal Adversarial Backdoor Attacks to Fool Vertical Federated Learning in Cloud-Edge Collaboration,"Peng Chen, Xin Du, Zhihui Lu, Hongfeng Chai",CoRR abs/2304.11432 (2023)
459,2023,BadGPT: Exploring Security Vulnerabilities of ChatGPT via Backdoor Attacks to InstructGPT,"Jiawen Shi, Yixin Liu, Pan Zhou, Lichao Sun",CoRR abs/2304.12298 (2023)
460,2023,ChatGPT as an Attack Tool: Stealthy Textual Backdoor Attack via Blackbox Generative Model Trigger,"Jiazhao Li, Yijin Yang, Zhuofeng Wu, V. G. Vinod Vydiswaran, Chaowei Xiao",CoRR abs/2304.14475 (2023)
461,2023,DABS: Data-Agnostic Backdoor attack at the Server in Federated Learning,"Wenqiang Sun, Sen Li, Yuchang Sun, Jun Zhang",CoRR abs/2305.01267 (2023)
462,2023,Backdoor Learning on Sequence to Sequence Models,"Lichang Chen, Minhao Cheng, Heng Huang",CoRR abs/2305.02424 (2023)
463,2023,BadSAM: Exploring Security Vulnerabilities of SAM via Backdoor Attacks,"Zihan Guan, Mengxuan Hu, Zhongliang Zhou, Jielu Zhang, Sheng Li, Ninghao Liu",CoRR abs/2305.03289 (2023)
464,2023,BadCS: A Backdoor Attack Framework for Code search,"Shiyi Qi, Yuanhang Yang, Shuzheng Gao, Cuiyun Gao, Zenglin Xu",CoRR abs/2305.05503 (2023)
465,2023,Backdoor to the Hidden Ground State: Planted Vertex Cover Example,"Xin-Yi Fan, Hai-Jun Zhou",CoRR abs/2305.06610 (2023)
466,2023,UOR: Universal Backdoor Attacks on Pre-trained Language Models,"Wei Du, Peixuan Li, Boqun Li, Haodong Zhao, Gongshen Liu",CoRR abs/2305.09574 (2023)
467,2023,Stealthy Low-frequency Backdoor Attack against Deep Neural Networks,"Xinrui Liu, Yu-an Tan, Yajie Wang, Kefan Qiu, Yuanzhang Li",CoRR abs/2305.09677 (2023)
468,2023,Towards Invisible Backdoor Attacks in the Frequency Domain against Deep Neural Networks,"Xinrui Liu, Yajie Wang, Yu-An Tan, Kefan Qiu, Yuanzhang Li",CoRR abs/2305.10596 (2023)
469,2023,Zero-Day Backdoor Attack against Text-to-Image Diffusion Models via Personalization,"Yihao Huang, Qing Guo, Felix Juefei-Xu",CoRR abs/2305.10701 (2023)
470,2023,Instructions as Backdoors: Backdoor Vulnerabilities of Instruction Tuning for Large Language Models,"Jiashu Xu, Mingyu Derek Ma, Fei Wang, Chaowei Xiao, Muhao Chen",CoRR abs/2305.14710 (2023)
471,2023,From Shortcuts to Triggers: Backdoor Defense with Denoised PoE,"Qin Liu, Fei Wang, Chaowei Xiao, Muhao Chen",CoRR abs/2305.14910 (2023)
472,2023,IMBERT: Making BERT Immune to Insertion-based Backdoor Attacks,"Xuanli He, Jun Wang, Benjamin I. P. Rubinstein, Trevor Cohn",CoRR abs/2305.16503 (2023)
473,2023,Backdoor Attacks Against Incremental Learners: An Empirical Evaluation Study,"Yiqi Zhong, Xianming Liu, Deming Zhai, Junjun Jiang, Xiangyang Ji",CoRR abs/2305.18384 (2023)
474,2023,"Robust Backdoor Attack with Visible, Semantic, Sample-Specific, and Compatible Triggers","Ruotong Wang, Hongrui Chen, Zihao Zhu, Li Liu, Yong Zhang, Yanbo Fan, Baoyuan Wu",CoRR abs/2306.00816 (2023)
475,2023,Mitigating Backdoor Attack Via Prerequisite Transformation,Han Gao,CoRR abs/2306.01983 (2023)
476,2023,G2uardFL: Safeguarding Federated Learning Against Backdoor Attacks through Attributed Client Graph Clustering,"Hao Yu, Chuan Ma, Meng Liu, Xinwang Liu, Zhe Liu, Ming Ding",CoRR abs/2306.04984 (2023)
477,2023,Backdoor Attack with Sparse and Invisible Trigger,"Yinghua Gao, Yiming Li, Xueluan Gong, Shu-Tao Xia, Qian Wang",CoRR abs/2306.06209 (2023)
478,2023,A Proxy-Free Strategy for Practically Improving the Poisoning Efficiency in Backdoor Attacks,"Ziqiang Li, Hong Sun, Pengfei Xia, Beihao Xia, Xue Rui, Wei Zhang, Bin Li",CoRR abs/2306.08313 (2023)
479,2023,Efficient Backdoor Attacks for Deep Neural Networks in Real-world Scenarios,"Hong Sun, Ziqiang Li, Pengfei Xia, Heng Li, Beihao Xia, Yi Wu, Bin Li",CoRR abs/2306.08386 (2023)
480,2023,Bkd-FedGNN: A Benchmark for Classification Backdoor Attacks on Federated Graph Neural Network,"Fan Liu, Siqi Lai, Yansong Ning, Hao Liu",CoRR abs/2306.10351 (2023)
481,2023,IMPOSITION: Implicit Backdoor Attack through Scenario Injection,"Mozhgan PourKeshavarz, Mohammad Sabokrou, Amir Rasouli",CoRR abs/2306.15755 (2023)
482,2023,Fake the Real: Backdoor Attack on Deep Speech Classification via Voice Conversion,"Zhe Ye, Terui Mao, Li Dong, Diqun Yan",CoRR abs/2306.15875 (2023)
483,2023,Efficient Backdoor Removal Through Natural Gradient Fine-tuning,"Nazmul Karim, Abdullah Al Arafat, Umar Khalid, Zhishan Guo, Nazanin Rahnavard",CoRR abs/2306.17441 (2023)
484,2023,Boosting Backdoor Attack with A Learnable Poisoning Sample Selection Strategy,"Zihao Zhu, Mingda Zhang, Shaokui Wei, Li Shen, Yanbo Fan, Baoyuan Wu",CoRR abs/2307.07328 (2023)
485,2023,Towards Stealthy Backdoor Attacks against Speech Recognition via Elements of Sound,"Hanbo Cai, Pengcheng Zhang, Hai Dong, Yan Xiao, Stefanos Koffas, Yiming Li",CoRR abs/2307.08208 (2023)
486,2023,Backdoor Attack against Object Detection with Clean Annotation,"Yize Cheng, Wenbin Hu, Minhao Cheng",CoRR abs/2307.10487 (2023)
487,2023,FMT: Removing Backdoor Feature Maps via Feature Map Testing in Deep Neural Networks,"Dong Huang, Qingwen Bu, Yahao Qing, Yichao Fu, Heming Cui",CoRR abs/2307.11565 (2023)
488,2023,Backdoor Attacks against Voice Recognition Systems: A Survey,"Baochen Yan, Jiahe Lan, Zheng Yan",CoRR abs/2307.13643 (2023)
489,2023,Backdoor Attacks for In-Context Learning with Language Models,"Nikhil Kandpal, Matthew Jagielski, Florian Tramèr, Nicholas Carlini",CoRR abs/2307.14692 (2023)
490,2023,Backdoor Defense with Non-Adversarial Backdoor,"Min Liu, Alberto L. Sangiovanni-Vincentelli, Xiangyu Yue",CoRR abs/2307.15539 (2023)
491,2023,You Can Backdoor Personalized Federated Learning,"Tiandi Ye, Cen Chen, Yinggui Wang, Xiang Li, Ming Gao",CoRR abs/2307.15971 (2023)
492,2023,BAGM: A Backdoor Attack for Manipulating Text-to-Image Generative Models,"Jordan Vice, Naveed Akhtar, Richard Hartley, Ajmal Mian",CoRR abs/2307.16489 (2023)
493,2023,Backdoor Federated Learning by Poisoning Backdoor-Critical Layers,"Haomin Zhuang, Mingxian Yu, Hao Wang, Yang Hua, Jian Li, Xu Yuan",CoRR abs/2308.04466 (2023)
494,2023,Improved Activation Clipping for Universal Backdoor Mitigation and Test-Time Detection,"Hang Wang, Zhen Xiang, David J. Miller, George Kesidis",CoRR abs/2308.04617 (2023)
495,2023,Test-Time Adaptation for Backdoor Defense,"Jiyang Guan, Jian Liang, Ran He",CoRR abs/2308.06107 (2023)
496,2023,Backdoor Mitigation by Correcting the Distribution of Neural Activations,"Xi Li, Zhen Xiang, David J. Miller, George Kesidis",CoRR abs/2308.09850 (2023)
497,2023,Hiding Backdoors within Event Sequence Data via Poisoning Attacks,"Elizaveta Kovtun, Alina Ermilova, Dmitry Berestnev, Alexey Zaytsev",CoRR abs/2308.10201 (2023)
498,2023,Backdooring Textual Inversion for Concept Censorship,"Yutong Wu, Jie Zhang, Florian Kerschbaum, Tianwei Zhang",CoRR abs/2308.10718 (2023)
499,2023,Protect Federated Learning Against Backdoor Attacks via Data-Free Trigger Generation,"Yanxin Yang, Ming Hu, Yue Cao, Jun Xia, Yihao Huang, Yang Liu, Mingsong Chen",CoRR abs/2308.11333 (2023)
500,2023,BaDExpert: Extracting Backdoor Functionality for Accurate Backdoor Input Detection,"Tinghao Xie, Xiangyu Qi, Ping He, Yiming Li, Jiachen T. Wang, Prateek Mittal",CoRR abs/2308.12439 (2023)
501,2023,LMSanitator: Defending Prompt-Tuning Against Task-Agnostic Backdoors,"Chengkun Wei, Wenlong Meng, Zhikun Zhang, Min Chen, Minghu Zhao, Wenjing Fang, Lei Wang, Zihui Zhang, Wenzhi Chen",CoRR abs/2308.13904 (2023)
502,2023,A Comprehensive Overview of Backdoor Attacks in Large Language Models within Communication Networks,"Haomiao Yang, Kunlan Xiang, Hongwei Li, Rongxing Lu",CoRR abs/2308.14367 (2023)
503,2023,Everyone Can Attack: Repurpose Lossy Compression as a Natural Backdoor Attack,"Sze Jue Yang, Quang H. Nguyen, Chee Seng Chan, Khoa Doan",CoRR abs/2308.16684 (2023)
504,2023,FTA: Stealthy and Adaptive Backdoor Attack with Flexible Triggers on Federated Learning,"Yanqi Qiao, Dazhuang Liu, Congwen Chen, Rui Wang, Kaitai Liang",CoRR abs/2309.00127 (2023)
505,2023,BadSQA: Stealthy Backdoor Attacks Using Presence Events as Triggers in Non-Intrusive Speech Quality Assessment,"Ying Ren, Kailai Shen, Zhe Ye, Diqun Yan",CoRR abs/2309.01480 (2023)
506,2023,One-to-Multiple Clean-Label Image Camouflage (OmClic) based Backdoor Attack on Deep Learning,"Guohong Wang, Hua Ma, Yansong Gao, Alsharif Abuadbba, Zhi Zhang, Wei Kang, Said F. Al-Sarawi, Gongxuan Zhang, Derek Abbott",CoRR abs/2309.04036 (2023)
507,2023,Backdoor Attacks and Countermeasures in Natural Language Processing Models: A Comprehensive Security Review,"Pengzhou Cheng, Zongru Wu, Wei Du, Haodong Zhao, Gongshen Liu",CoRR abs/2309.06055 (2023)
508,2023,Robust Backdoor Attacks on Object Detection in Real World,"Yaguan Qian, Boyuan Ji, Shuke He, Shenhui Huang, Xiang Ling, Bin Wang, Wei Wang",CoRR abs/2309.08953 (2023)
509,2023,Steganography for Neural Radiance Fields by Backdooring,"Weina Dong, Jia Liu, Yan Ke, Lifeng Chen, Wenquan Sun, Xiaozhong Pan",CoRR abs/2309.10503 (2023)
510,2023,Horizontal Class Backdoor to Deep Learning,"Hua Ma, Shang Wang, Yansong Gao",CoRR abs/2310.00542 (2023)
511,2023,GhostEncoder: Stealthy Backdoor Attacks with Dynamic Triggers to Pre-trained Encoders in Self-supervised Learning,"Qiannan Wang, Changchun Yin, Zhe Liu, Liming Fang, Run Wang, Chenhao Lin",CoRR abs/2310.00626 (2023)
512,2023,Backdoor Adjustment of Confounding by Provenance for Robust Text Classification of Multi-institutional Clinical Notes,"Xiruo Ding, Zhecheng Sheng, Meliha Yetisgen, Serguei Pakhomov, Trevor Cohen",CoRR abs/2310.02451 (2023)
513,2023,Confidence-driven Sampling for Backdoor Attacks,"Pengfei He, Han Xu, Yue Xing, Jie Ren, Yingqian Cui, Shenglai Zeng, Jiliang Tang, Makoto Yamada, Mohammad Sabokrou",CoRR abs/2310.05263 (2023)
514,2023,Better Safe than Sorry: Pre-training CLIP against Targeted Data Poisoning and Backdoor Attacks,"Wenhan Yang, Jingdong Gao, Baharan Mirzasoleiman",CoRR abs/2310.05862 (2023)
515,2023,High Dimensional Causal Inference with Variational Backdoor Adjustment,"Daniel Israel, Aditya Grover, Guy Van den Broeck",CoRR abs/2310.06100 (2023)
516,2023,Prompt Backdoors in Visual Prompt Learning,"Hai Huang, Zhengyu Zhao, Michael Backes, Yun Shen, Yang Zhang",CoRR abs/2310.07632 (2023)
517,2023,Composite Backdoor Attacks Against Large Language Models,"Hai Huang, Zhengyu Zhao, Michael Backes, Yun Shen, Yang Zhang",CoRR abs/2310.07676 (2023)
518,2023,Invisible Threats: Backdoor Attack in OCR Systems,"Mauro Conti, Nicola Farronato, Stefanos Koffas, Luca Pajola, Stjepan Picek",CoRR abs/2310.08259 (2023)
519,2023,Defending Our Privacy With Backdoors,"Dominik Hintersdorf, Lukas Struppek, Daniel Neider, Kristian Kersting",CoRR abs/2310.08320 (2023)
520,2023,Explore the Effect of Data Selection on Poison Efficiency in Backdoor Attacks,"Ziqiang Li, Pengfei Xia, Hong Sun, Yueqi Zeng, Wei Zhang, Bin Li",CoRR abs/2310.09744 (2023)
521,2023,Backdoor Attack through Machine Unlearning,"Peixin Zhang, Jun Sun, Mingtian Tan, Xinyu Wang",CoRR abs/2310.10659 (2023)
522,2023,Demystifying Poisoning Backdoor Attacks from a Statistical Perspective,"Ganghua Wang, Xun Xian, Jayanth Srinivasa, Ashish Kundu, Xuan Bi, Mingyi Hong, Jie Ding",CoRR abs/2310.10780 (2023)
523,2023,Adversarial Robustness Unhardening via Backdoor Attacks in Federated Learning,"Taejin Kim, Jiarui Li, Shubhranshu Singh, Nikhil Madaan, Carlee Joe-Wong",CoRR abs/2310.11594 (2023)
524,2023,WaveAttack: Asymmetric Frequency Obfuscation-based Backdoor Attacks Against Deep Neural Networks,"Jun Xia, Zhihao Yue, Yingbo Zhou, Zhiwei Ling, Xian Wei, Mingsong Chen",CoRR abs/2310.11595 (2023)
525,2023,PoisonPrompt: Backdoor Attack on Prompt-based Large Language Models,"Hongwei Yao, Jian Lou, Zhan Qin",CoRR abs/2310.12439 (2023)
526,2023,Backdoor Threats from Compromised Foundation Models to Federated Learning,"Xi Li, Songhe Wang, Chen Wu, Hao Zhou, Jiaqi Wang",CoRR abs/2311.00144 (2023)
527,2023,From Trojan Horses to Castle Walls: Unveiling Bilateral Backdoor Effects in Diffusion Models,"Zhuoshi Pan, Yuguang Yao, Gaowen Liu, Bingquan Shen, H. Vicky Zhao, Ramana Rao Kompella, Sijia Liu",CoRR abs/2311.02373 (2023)
528,2023,Does Differential Privacy Prevent Backdoor Attacks in Practice,"Fereshteh Razmi, Jian Lou, Li Xiong",CoRR abs/2311.06227 (2023)
529,2023,Mitigating Backdoors within Deep Neural Networks in Data-limited Configuration,"Soroush Hashemifar, Saeed Parsa, Morteza Zakeri Nasrabadi",CoRR abs/2311.07417 (2023)
530,2023,Tabdoor: Backdoor Vulnerabilities in Transformer-based Neural Networks for Tabular Data,"Bart Pleiter, Behrad Tajalli, Stefanos Koffas, Gorka Abad, Jing Xu, Martha A. Larson, Stjepan Picek",CoRR abs/2311.07550 (2023)
531,2023,Backdoor Activation Attack: Attack Large Language Models using Activation Steering for Safety-Alignment,"Haoran Wang, Kai Shu",CoRR abs/2311.09433 (2023)
532,2023,Test-time Backdoor Mitigation for Black-Box Large Language Models with Defensive Demonstrations,"Wenjie Mo, Jiashu Xu, Qin Liu, Jiongxiao Wang, Jun Yan, Chaowei Xiao, Muhao Chen",CoRR abs/2311.09763 (2023)
